session_id,step_id,interface_option,interface_order,quantitative,qualitative
a1cca75c-444e-4562-b002-1c637021f525,single-survey,single,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 6}, {'questionId': 'single_title_filter_clear', 'answer': 5}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 5}, {'questionId': 'single_independent_lists', 'answer': 6}]",[]
a1ff06a1-b9f9-448d-9f1b-db87256214b7,benchmark-survey,benchmark,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 5}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
a1ff06a1-b9f9-448d-9f1b-db87256214b7,multi-survey,multi,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'multi_scroll_notice', 'answer': 4}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 4}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 5}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 5}, {'questionId': 'multi_cell_action_combined', 'answer': 5}, {'questionId': 'multi_item_click_shows_list', 'answer': 4}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_saved', 'answer': 6}, {'questionId': 'multi_history_step_back', 'answer': 6}]",[]
a1ff06a1-b9f9-448d-9f1b-db87256214b7,single-survey,single,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 6}, {'questionId': 'single_title_filter_clear', 'answer': 6}, {'questionId': 'single_info_density', 'answer': 5}, {'questionId': 'single_compare_helpful', 'answer': 6}, {'questionId': 'single_independent_lists', 'answer': 3}]","[{'questionId': 'single_what_works', 'answer': 'Having a fast overview in different categories'}, {'questionId': 'single_title_filter_feedback', 'answer': 'you can filter very fast'}]"
a7bb5591-a88b-4c19-aef9-f95912f6ea94,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]",[]
a7bb5591-a88b-4c19-aef9-f95912f6ea94,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 6}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 5}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 2}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 5}, {'questionId': 'multi_header_click_filters', 'answer': 3}, {'questionId': 'multi_cell_action_combined', 'answer': 3}, {'questionId': 'multi_item_click_shows_list', 'answer': 5}, {'questionId': 'multi_show_results_button', 'answer': 3}, {'questionId': 'multi_history_saved', 'answer': 3}, {'questionId': 'multi_history_step_back', 'answer': 3}]","[{'questionId': 'multi_what_works', 'answer': 'Innovative '}]"
a7bb5591-a88b-4c19-aef9-f95912f6ea94,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 6}, {'questionId': 'single_independent_lists', 'answer': 4}]","[{'questionId': 'single_what_works', 'answer': 'The possibility to easily search based on two filters (price and another variable like rating or distance to city centre) '}, {'questionId': 'single_title_filter_feedback', 'answer': 'User friendly and quick'}]"
a7fdc253-e41b-41d3-a603-d49b76e5d39f,benchmark-survey,benchmark,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'all ok'}]"
a7fdc253-e41b-41d3-a603-d49b76e5d39f,multi-survey,multi,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'multi_scroll_notice', 'answer': 7}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 7}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 7}, {'questionId': 'multi_cell_action_combined', 'answer': 7}, {'questionId': 'multi_item_click_shows_list', 'answer': 7}, {'questionId': 'multi_show_results_button', 'answer': 7}, {'questionId': 'multi_history_saved', 'answer': 7}, {'questionId': 'multi_history_step_back', 'answer': 7}]",[]
a7fdc253-e41b-41d3-a603-d49b76e5d39f,single-survey,single,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 7}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 7}, {'questionId': 'single_independent_lists', 'answer': 7}]",[]
aaece07b-b498-490d-a4a2-7c0c80782feb,benchmark-survey,benchmark,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'The attached project lacked the ability to manually enter values in the filters, e.g. distance, prices or rating. In addition, a different way of presenting the type of property. Too long list deterred me from choosing anything. It should be as an additional row of filters above the results so that everyone can choose by looking and the horizontal selection is easier than a vertical list.'}]"
aaece07b-b498-490d-a4a2-7c0c80782feb,multi-survey,multi,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'multi_scroll_notice', 'answer': 3}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 1}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 7}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 5}, {'questionId': 'multi_cell_action_combined', 'answer': 4}, {'questionId': 'multi_item_click_shows_list', 'answer': 6}, {'questionId': 'multi_show_results_button', 'answer': 7}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': 'I liked the most:\n\n1. once I understood how it worked, the ease of applying filters\n\n2. search by multiple parameters, e.g. distance from the center'}, {'questionId': 'multi_improve', 'answer': 'Many of the interface options are not clear to a person who has not used this way of booking. It is only after some time that many options are discovered, but who has time for that. I suspect that the use of intelligent, AI-supported clouds with descriptions, suggestions for using the most useful options would help. A second option would be to start in phases: first type, select basic filters and data: place, time, hotel type and basic requirements. Then only enters this filtering system to narrow down the best choices.\n\nAll in all, I think that this way is not very useful looking that it concerns the topic of making travel bookings.'}]"
aaece07b-b498-490d-a4a2-7c0c80782feb,single-survey,single,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 7}, {'questionId': 'single_independent_lists', 'answer': 7}]","[{'questionId': 'single_what_works', 'answer': 'I liked the most:\n\n1. ease of setting filters\n\n2. division into certain segments makes it easier to search\n\n3. the complexity was good and not overwhelming'}, {'questionId': 'single_title_filter_feedback', 'answer': 'I like the ease that allowed me to efficiently select a location for booking.'}, {'questionId': 'single_title_filter_improve', 'answer': 'I think that as everything runs horizontally, the change of ranges in the title should also be horizontal. More filters after selecting the full list in a segment. The issue is that I made the final booking from the full list and not from the one displayed on the first page.'}]"
aba196a9-b65f-4115-9f51-986d115d77f2,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'Looking for the accommodation on the map'}]"
aba196a9-b65f-4115-9f51-986d115d77f2,multi-survey,multi,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'multi_scroll_notice', 'answer': 5}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 3}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 5}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 5}, {'questionId': 'multi_header_click_filters', 'answer': 7}, {'questionId': 'multi_cell_action_combined', 'answer': 7}, {'questionId': 'multi_item_click_shows_list', 'answer': 5}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': 'It was helpful to find cheap accommodations but with ok reviews. In other words it was easy to find sweet spot in two filters that I care about'}, {'questionId': 'multi_improve', 'answer': ""In two directional browsing I wouldn't show one of the accommodations in each category but rather a range of parameters that represent every accommodation in this category.""}]"
aba196a9-b65f-4115-9f51-986d115d77f2,single-survey,single,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 1}, {'questionId': 'fun', 'answer': 1}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'single_horiz_scroll_ease', 'answer': 5}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 5}, {'questionId': 'single_compare_helpful', 'answer': 3}, {'questionId': 'single_independent_lists', 'answer': 7}]","[{'questionId': 'single_what_works', 'answer': 'nothing'}, {'questionId': 'single_title_filter_feedback', 'answer': 'it worked fine'}, {'questionId': 'single_title_filter_improve', 'answer': ""I really don't now""}]"
ad8c1846-3510-4c7b-876a-cadd7ef27b71,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]",[]
ad8c1846-3510-4c7b-876a-cadd7ef27b71,multi-survey,multi,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'multi_scroll_notice', 'answer': 7}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 7}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 7}, {'questionId': 'multi_cell_action_combined', 'answer': 7}, {'questionId': 'multi_item_click_shows_list', 'answer': 7}, {'questionId': 'multi_show_results_button', 'answer': 7}, {'questionId': 'multi_history_saved', 'answer': 7}, {'questionId': 'multi_history_step_back', 'answer': 7}]","[{'questionId': 'multi_what_works', 'answer': 'Jest mega    !!!'}, {'questionId': 'multi_improve', 'answer': 'All OK'}]"
ad8c1846-3510-4c7b-876a-cadd7ef27b71,single-survey,single,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 7}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 7}, {'questionId': 'single_independent_lists', 'answer': 7}]",[]
aed5130a-5254-40ef-9130-ef62a8c984d7,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'this way of presenting results is optimal for me'}]"
aed5130a-5254-40ef-9130-ef62a8c984d7,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'multi_scroll_notice', 'answer': 7}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 2}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 7}, {'questionId': 'multi_cell_action_combined', 'answer': 6}, {'questionId': 'multi_item_click_shows_list', 'answer': 7}, {'questionId': 'multi_show_results_button', 'answer': 4}, {'questionId': 'multi_history_saved', 'answer': 3}, {'questionId': 'multi_history_step_back', 'answer': 3}]","[{'questionId': 'multi_what_works', 'answer': 'possibility of simultaneous sorting according to different criteria'}, {'questionId': 'multi_improve', 'answer': 'the content tiles were quite large, which could be troublesome on smaller scree'}]"
aed5130a-5254-40ef-9130-ef62a8c984d7,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 2}, {'questionId': 'fun', 'answer': 1}, {'questionId': 'helpful', 'answer': 1}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'single_horiz_scroll_ease', 'answer': 2}, {'questionId': 'single_title_filter_intuitive', 'answer': 3}, {'questionId': 'single_title_filter_clear', 'answer': 2}, {'questionId': 'single_info_density', 'answer': 3}, {'questionId': 'single_compare_helpful', 'answer': 5}, {'questionId': 'single_independent_lists', 'answer': 4}]","[{'questionId': 'single_what_works', 'answer': 'the interface is good for selecting movies, but when it comes to selecting accommodation, we are guided by more specific criteria, which in my opinion require clearer filtering options'}, {'questionId': 'single_title_filter_feedback', 'answer': 'I missed the ability to set independent filters'}]"
af333a5b-e51b-441e-8191-c300e5ccf9f6,benchmark-survey,benchmark,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 4}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'I liked the 2D view display (previous one) and I would mixed that one with the this filter.'}]"
af333a5b-e51b-441e-8191-c300e5ccf9f6,multi-survey,multi,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 2}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 5}, {'questionId': 'multi_filter_easy', 'answer': 7}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 2}, {'questionId': 'multi_cell_action_combined', 'answer': 2}, {'questionId': 'multi_item_click_shows_list', 'answer': 4}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 3}, {'questionId': 'multi_history_step_back', 'answer': 2}]","[{'questionId': 'multi_what_works', 'answer': 'I really like the idea and it was easy to see my options based on the 2 criteria that I am usually have, the price and distance. And at the end I would just filter the results based on rating.'}]"
af333a5b-e51b-441e-8191-c300e5ccf9f6,single-survey,single,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 5}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 6}, {'questionId': 'single_info_density', 'answer': 4}, {'questionId': 'single_compare_helpful', 'answer': 1}, {'questionId': 'single_independent_lists', 'answer': 6}]","[{'questionId': 'single_what_works', 'answer': 'The categorization of different categories was useful. For instance having budget, medium and expensive price for the price category.'}, {'questionId': 'single_title_filter_feedback', 'answer': 'It was convenient and fast to set your filters.'}, {'questionId': 'single_title_filter_improve', 'answer': 'A quick search would also help.'}]"
afde493d-4d56-4f34-9266-9f461e76b6ab,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'Clear view over many offers, I got used to ""the booking"" type of searching, maybe that\'s why it was very intuitive'}]"
afde493d-4d56-4f34-9266-9f461e76b6ab,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 2}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'multi_scroll_notice', 'answer': 2}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 2}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 4}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 2}, {'questionId': 'multi_item_click_shows_list', 'answer': 2}, {'questionId': 'multi_show_results_button', 'answer': 5}, {'questionId': 'multi_history_saved', 'answer': 2}, {'questionId': 'multi_history_step_back', 'answer': 2}]","[{'questionId': 'multi_what_works', 'answer': 'not sure'}, {'questionId': 'multi_improve', 'answer': ""I didn't like it, too ,many scrolling options""}]"
afde493d-4d56-4f34-9266-9f461e76b6ab,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'single_horiz_scroll_ease', 'answer': 4}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 5}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 5}, {'questionId': 'single_independent_lists', 'answer': 6}]","[{'questionId': 'single_what_works', 'answer': 'Clear searching and multiple features listed '}, {'questionId': 'single_title_filter_feedback', 'answer': 'Not sure'}, {'questionId': 'single_title_filter_improve', 'answer': 'not sure'}]"
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]",[]
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,multi-survey,multi,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 3}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 5}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 3}, {'questionId': 'multi_item_click_shows_list', 'answer': 3}, {'questionId': 'multi_show_results_button', 'answer': 4}, {'questionId': 'multi_history_saved', 'answer': 2}, {'questionId': 'multi_history_step_back', 'answer': 2}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 3}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 5}, {'questionId': 'multi_cell_action_combined', 'answer': 3}]",[]
b564343c-e1ab-4245-abb8-ab8a91b2dc5c,single-survey,single,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 2}, {'questionId': 'single_title_filter_intuitive', 'answer': 2}, {'questionId': 'single_title_filter_clear', 'answer': 2}, {'questionId': 'single_info_density', 'answer': 2}, {'questionId': 'single_compare_helpful', 'answer': 1}, {'questionId': 'single_independent_lists', 'answer': 6}]",[]
b83c0354-eacf-4173-93e1-74727e4ba6d6,benchmark-survey,benchmark,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': ""It's the default 08/15 booking list with filters. The only recommendation I got for this concrete implementation; Only update the result set when the input is done. Otherwise the list refreshes and that lags out the inputs which makes it more difficult to set the desired properties via slider.""}]"
b83c0354-eacf-4173-93e1-74727e4ba6d6,multi-survey,multi,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'multi_scroll_notice', 'answer': 5}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 4}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 4}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 4}, {'questionId': 'multi_item_click_shows_list', 'answer': 1}, {'questionId': 'multi_show_results_button', 'answer': 4}, {'questionId': 'multi_history_saved', 'answer': 7}, {'questionId': 'multi_history_step_back', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': ""It's something new, but really confusing that it takes one to another list. ""}, {'questionId': 'multi_improve', 'answer': ""I don't think it can be simplified for an easier experience. I personally don't enjoy this kind of interface. :D""}]"
b83c0354-eacf-4173-93e1-74727e4ba6d6,single-survey,single,"['multi', 'single', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 6}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 7}, {'questionId': 'single_independent_lists', 'answer': 7}]","[{'questionId': 'single_what_works', 'answer': ""Intuitive and easy to use. Even for me that doesn't use streaming services ;)""}, {'questionId': 'single_title_filter_feedback', 'answer': 'Makes it really easy to restrict the result set to only show appropriate items.'}, {'questionId': 'single_title_filter_improve', 'answer': 'Maybe more emphasis on the fact, that the title is interactive. Maybe emphasize the arrows a little bit more? '}]"
c12ff853-b429-47ad-8ce3-02b04ebc559a,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'None. Very clear interface.'}]"
